RECORD_ID,ISSUE_DATE,YEAR,MONTH,PERMIT_TYPE,WORK_TYPE,REPORTED_COST,COMMUNITY_AREA_NAME,LATITUDE,LONGITUDE,x,y,PROJECTION,COMMUNITY_UPPER
100858888,2020-06-23,2020,6,PERMIT - RENOVATION/ALTERATION,Unknown,50000.0,Loop,41.8880794261,-87.62404736976,0.40583682333962806,1.0364048911450663,PCA,LOOP
B101003889,2023-01-30,2023,1,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,5905.0,Edgewater,41.98108996498,-87.66852633131,-0.7834318147430391,-0.6209072937384912,PCA,EDGEWATER
100974594,2023-03-20,2023,3,PERMIT - RENOVATION/ALTERATION,Unknown,100000.0,New City,41.81016725168,-87.64421387665,0.7677202804775975,0.9958510349353998,PCA,NEW CITY
B200006251,2024-01-24,2024,1,PERMIT – EXPRESS PERMIT PROGRAM,Mechanical Work,18000.0,Loop,41.88462753998,-87.61864307171,0.5858703123524285,-0.24597717708968508,PCA,LOOP
100984334,2022-08-26,2022,8,PERMIT - EASY PERMIT PROCESS,Unknown,20000.0,West Elsdon,41.78949922225,-87.72103256251,0.004712488037592024,0.37763225172961645,PCA,WEST ELSDON
B100941897,2021-10-06,2021,10,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,20000.0,South Deering,41.72246031812,-87.56721344948,2.450227710451058,0.4960113050178423,PCA,SOUTH DEERING
100913449,2021-03-18,2021,3,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Albany Park,41.96930277154,-87.74103474846,-1.5407198404518148,-2.6945555194281394,PCA,ALBANY PARK
B200411146,2025-01-15,2025,1,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1000.0,Roseland,41.71767545271,-87.63083533277,1.820726760838031,-1.2444930001801617,PCA,ROSELAND
100926803,2021-06-17,2021,6,PERMIT - RENOVATION/ALTERATION,Unknown,38395.0,Logan Square,41.91569200837,-87.70615548644,-0.8494454709347589,0.6944416591586479,PCA,LOGAN SQUARE
B200425437,2025-05-14,2025,5,PERMIT – EXPRESS PERMIT PROGRAM,Masonry Work,12570.0,West Town,41.9003620073,-87.6700079482,-0.18024571014098906,-0.07073690800996127,PCA,WEST TOWN
B200432261,2025-07-01,2025,7,PERMIT – EXPRESS PERMIT PROGRAM,Reroofing,9446.17,Ashburn,41.74493246411,-87.7396524627,0.2733823065834116,-0.041900077103464745,PCA,ASHBURN
100870766,2020-05-21,2020,5,PERMIT - RENOVATION/ALTERATION,Unknown,20000.0,Greater Grand Crossing,41.75732295208,-87.62005322898,1.465631403139323,0.5225914475478878,PCA,GREATER GRAND CROSSING
B100923456,2021-05-20,2021,5,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,4416.0,South Lawndale,41.84727234908,-87.6934574304,-0.01794767929775915,-0.6082449528306646,PCA,SOUTH LAWNDALE
B100977828,2022-06-28,2022,6,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,4800.0,Austin,41.90555129644,-87.75818644425,-1.2308927724281173,-0.44499703962197823,PCA,AUSTIN
101054954,2024-07-18,2024,7,PERMIT - RENOVATION/ALTERATION,Unknown,400000.0,Loop,41.8834982431,-87.63720027259,0.23319446993650925,1.5767580880536152,PCA,LOOP
100993227,2023-02-15,2023,2,PERMIT - RENOVATION/ALTERATION,Unknown,20000.0,Morgan Park,41.69357505484,-87.64256306403,1.7476773148216003,0.2961543863308063,PCA,MORGAN PARK
B101006252,2023-02-21,2023,2,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,2000.0,Clearing,41.78066239959,-87.79007122074,-0.5516875839344739,-1.099173625377636,PCA,CLEARING
100879036,2020-06-25,2020,6,PERMIT - RENOVATION/ALTERATION,Unknown,12000.0,North Center,41.9593590568,-87.69208793472,-1.0269053431404576,0.3765803315752416,PCA,NORTH CENTER
100990447,2022-09-30,2022,9,PERMIT - NEW CONSTRUCTION,Unknown,3000.0,West Town,41.88891220244,-87.66530839329,-0.10985511819670819,0.07240693112466214,PCA,WEST TOWN
B200417336,2025-04-09,2025,4,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,2000.0,South Shore,41.7602401595,-87.5598493791,2.2782490648779827,-0.6830476642407878,PCA,SOUTH SHORE
100947571,2021-11-10,2021,11,PERMIT - RENOVATION/ALTERATION,Unknown,12000.0,West Englewood,41.77022743215,-87.66679022835,0.8165304578071823,0.8970741292981788,PCA,WEST ENGLEWOOD
101038183,2024-04-30,2024,4,PERMIT - RENOVATION/ALTERATION,Unknown,65000.0,Lake View,41.95673050844,-87.66897050938,-0.7123667649637387,0.8889885984302521,PCA,LAKE VIEW
B100911631,2021-03-12,2021,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,500.0,Kenwood,41.81369095424,-87.60163772015,1.3533305850239703,-1.3635275882932427,PCA,KENWOOD
100910392,2021-08-09,2021,8,PERMIT - RENOVATION/ALTERATION,Unknown,200000.0,South Lawndale,41.85455074457,-87.69667251907,-0.23282117297211286,1.5626032121129436,PCA,SOUTH LAWNDALE
B100967609,2022-05-26,2022,5,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,1449466.0,Near West Side,41.88199433821,-87.63975868488,0.25553409609957434,1.284442430000581,PCA,NEAR WEST SIDE
100960969,2022-03-03,2022,3,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Humboldt Park,41.90096213009,-87.72366228966,-0.7774834641230994,-2.6759891603883745,PCA,HUMBOLDT PARK
B100965091,2022-04-06,2022,4,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,75.0,Near North Side,41.88987479126,-87.62425976144,0.5386977109473217,-1.6533427864102106,PCA,NEAR NORTH SIDE
100860384,2020-01-29,2020,1,PERMIT - EASY PERMIT PROCESS,Unknown,8760.0,Calumet Heights,41.7329170838,-87.58819341566,2.0724299928047945,-0.1561559634337052,PCA,CALUMET HEIGHTS
100987913,2022-09-22,2022,9,PERMIT - EASY PERMIT PROCESS,Unknown,20000.0,Austin,41.91021560055,-87.76043162145,-1.4363043588583473,0.48746285610896756,PCA,AUSTIN
101066573,2025-04-08,2025,4,PERMIT - SIGNS,Unknown,500.0,New City,41.81618610986,-87.64345182349,0.7914014161796475,-0.7276387273471299,PCA,NEW CITY
100892460,2020-12-04,2020,12,PERMIT - WRECKING/DEMOLITION,Unknown,1.0,Greater Grand Crossing,41.77757543022,-87.62542895911,1.3566829146349033,-1.8554167361563756,PCA,GREATER GRAND CROSSING
B101047095,2024-03-25,2024,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,5.0,Albany Park,41.96750780493,-87.72182527263,-1.1963366140567806,-2.537666994673469,PCA,ALBANY PARK
B101038388,2023-11-15,2023,11,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,8000.0,Near West Side,41.88665918287,-87.67698700172,-0.13059305443583974,0.20121232041953763,PCA,NEAR WEST SIDE
100894473,2020-12-14,2020,12,PERMIT - SIGNS,Unknown,1500.0,North Lawndale,41.86607379348,-87.72437267706,-0.5891647623953576,0.24632992610578738,PCA,NORTH LAWNDALE
100957852,2022-03-08,2022,3,PERMIT - EASY PERMIT PROCESS,Unknown,5396.0,South Chicago,41.73958045079,-87.55526120698,2.413807423551946,-0.011759049575519643,PCA,SOUTH CHICAGO
B100919053,2021-04-22,2021,4,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1.0,Chicago Lawn,41.77087031381,-87.6822431655,0.8569623511055346,-2.9375617050653307,PCA,CHICAGO LAWN
B200403110,2024-11-05,2024,11,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,,Loop,41.8834982431,-87.63720027259,0.3708256876737302,0.4796583195979759,PCA,LOOP
101071368,2025-09-10,2025,9,PERMIT - WRECKING/DEMOLITION,Unknown,20000.0,North Center,41.94855495116,-87.68029666879,-0.789700420272471,0.6538957360548654,PCA,NORTH CENTER
100957700,2022-03-29,2022,3,PERMIT - EASY PERMIT PROCESS,Unknown,16370.0,West Town,41.9002505868,-87.68286960541,-0.385755511563771,0.17361496606572202,PCA,WEST TOWN
100979748,2022-07-12,2022,7,PERMIT - EASY PERMIT PROCESS,Unknown,7000.0,Hegewisch,41.66355203242,-87.55455982794,3.0300237949008606,0.40530700804483233,PCA,HEGEWISCH
101050768,2024-06-13,2024,6,PERMIT - SIGNS,Unknown,6989.0,Near North Side,41.90378983001,-87.63151542936,0.18830241212708335,0.1272575492744057,PCA,NEAR NORTH SIDE
B100959796,2022-03-08,2022,3,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,2500.0,Loop,41.87725664746,-87.63533506628,0.488606826658077,-0.6126059103540391,PCA,LOOP
100940235,2022-02-02,2022,2,PERMIT - SIGNS,Unknown,500.0,West Town,41.89626550999,-87.6489619255,0.08567221130900111,-0.947750869987257,PCA,WEST TOWN
101067551,2025-04-29,2025,4,PERMIT - SIGNS,Unknown,1000.0,Near North Side,41.89203163787,-87.6175517763,0.5055468996821231,-0.4598335254635881,PCA,NEAR NORTH SIDE
B200012855,2024-04-01,2024,4,PERMIT – EXPRESS PERMIT PROGRAM,Fence or Trash Enclosure,7800.0,Ashburn,41.74753489689,-87.6924144577,0.8255400618310871,-0.22465351029470035,PCA,ASHBURN
100929774,2021-10-18,2021,10,PERMIT - RENOVATION/ALTERATION,Unknown,80000.0,West Pullman,41.68095580678,-87.64673525325,1.7810081919039131,1.5224195683495112,PCA,WEST PULLMAN
B200398030,2024-10-01,2024,10,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,,Loop,41.88205498997,-87.63389990116,0.4241436341763711,0.3976360194313429,PCA,LOOP
100939002,2021-09-10,2021,9,PERMIT - EASY PERMIT PROCESS,Unknown,10660.0,Lincoln Park,41.91928542415,-87.6411330354,-0.12430151194608711,0.39814802132287763,PCA,LINCOLN PARK
100956487,2022-01-26,2022,1,PERMIT - EASY PERMIT PROCESS,Unknown,15000.0,Lake View,41.93769388464,-87.64934141699,-0.30883641157315544,-0.04317448574745221,PCA,LAKE VIEW
101061795,2025-06-16,2025,6,PERMIT - RENOVATION/ALTERATION,Unknown,100000.0,Clearing,41.78252311706,-87.74135111802,-0.14528278635934347,1.1209942257664478,PCA,CLEARING
100877177,2020-10-02,2020,10,PERMIT - SIGNS,Unknown,8500.0,Near North Side,41.88755787281,-87.62815306467,0.33395637382902016,0.4654180032966056,PCA,NEAR NORTH SIDE
B200406119,2025-02-12,2025,2,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1800.0,Logan Square,41.92606017683,-87.72666891314,-1.0172465042291186,-1.1011411045534996,PCA,LOGAN SQUARE
100990677,2022-09-30,2022,9,PERMIT - EASY PERMIT PROCESS,Unknown,24804.0,Lincoln Park,41.91931870629,-87.65841081134,-0.3382232580329439,0.6216976698491036,PCA,LINCOLN PARK
101053993,2024-09-20,2024,9,PERMIT - WRECKING/DEMOLITION,Unknown,28500.0,North Center,41.95346281951,-87.68131043503,-0.8703016206467299,0.6203505172857785,PCA,NORTH CENTER
100931879,2021-07-20,2021,7,PERMIT - EASY PERMIT PROCESS,Unknown,4500.0,Woodlawn,41.77647659759,-87.60815298036,1.485702661785986,0.21157677533515099,PCA,WOODLAWN
B101030244,2023-09-11,2023,9,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,699.0,Avondale,41.93839432184,-87.70162253407,-0.811014788952128,-0.601696379590545,PCA,AVONDALE
100947756,2021-12-03,2021,12,PERMIT - RENOVATION/ALTERATION,Unknown,30000.0,Uptown,41.97197513096,-87.66863541282,-0.9009734271977118,1.1277579821309014,PCA,UPTOWN
100986715,2022-09-01,2022,9,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Edgewater,41.98648268884,-87.65795793443,-0.7329504930161986,-2.061968841220366,PCA,EDGEWATER
100876541,2020-06-03,2020,6,PERMIT - EASY PERMIT PROCESS,Unknown,89000.0,Near North Side,41.9025983296,-87.63009296219,0.18766973817622304,0.934147884011687,PCA,NEAR NORTH SIDE
100892537,2021-02-17,2021,2,PERMIT - RENOVATION/ALTERATION,Unknown,1800000.0,Lincoln Park,41.91131036133,-87.6315665709,0.021618446959364598,1.6434966195577618,PCA,LINCOLN PARK
101016184,2023-06-05,2023,6,PERMIT - SIGNS,Unknown,3200.0,Belmont Cragin,41.92293104255,-87.74611947794,-1.3019789070666459,-0.07589349122832571,PCA,BELMONT CRAGIN
100903667,2021-04-14,2021,4,PERMIT - RENOVATION/ALTERATION,Unknown,125000.0,Austin,41.87379589351,-87.75807875195,-1.1097291255537958,0.8613385057595055,PCA,AUSTIN
B100947848,2021-11-08,2021,11,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1000.0,Kenwood,41.80305674159,-87.60360768594,1.4295532625983496,-0.20103977911159335,PCA,KENWOOD
100847726,2020-04-04,2020,4,PERMIT - RENOVATION/ALTERATION,Unknown,1200000.0,Near North Side,41.89506702242,-87.62302721441,0.264892398577104,1.5284265941013482,PCA,NEAR NORTH SIDE
101063297,2025-02-05,2025,2,PERMIT - RENOVATION/ALTERATION,Unknown,15000.0,North Lawndale,41.86812018911,-87.72360167644,-0.6242600009488731,0.11474710103679601,PCA,NORTH LAWNDALE
100893781,2020-10-01,2020,10,PERMIT - EASY PERMIT PROCESS,Unknown,15460.0,Edgewater,41.98976856915,-87.67330730554,-1.0743637630353189,0.6228323326883232,PCA,EDGEWATER
101005669,2023-04-28,2023,4,PERMIT - RENOVATION/ALTERATION,Unknown,209150.0,Beverly,41.7058577974,-87.67315741616,1.2265427121765156,0.9788036792796709,PCA,BEVERLY
101063175,2024-12-30,2024,12,PERMIT - RENOVATION/ALTERATION,Unknown,570000.0,Loop,41.88576112449,-87.63259515311,0.28261739548953474,2.32299494127983,PCA,LOOP
101018427,2023-11-13,2023,11,PERMIT - RENOVATION/ALTERATION,Unknown,85000.0,Hyde Park,41.79667308937,-87.60109606322,1.358433541641342,1.6971259415544113,PCA,HYDE PARK
B101057883,2024-08-17,2024,8,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,2500.0,Auburn Gresham,41.75128609397,-87.6730216673,0.983906157932217,-0.6308673816497008,PCA,AUBURN GRESHAM
B100908588,2021-02-08,2021,2,PERMIT – EXPRESS PERMIT PROGRAM,Administrative Change,,Near North Side,41.90064725393,-87.62754741411,0.3711637902933702,-0.21061264669094323,PCA,NEAR NORTH SIDE
100992273,2023-07-17,2023,7,PERMIT - SIGNS,Unknown,1500.0,West Elsdon,41.78604516253,-87.72302642597,0.09870846705817221,-0.1897545209547043,PCA,WEST ELSDON
101052675,2024-06-12,2024,6,PERMIT - RENOVATION/ALTERATION,Unknown,1000000.0,Near North Side,41.89478477914,-87.62260584086,0.3036089070157446,1.8526441633758208,PCA,NEAR NORTH SIDE
B100868018,2020-03-19,2020,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,2000.0,Hermosa,41.93243414921,-87.73696907688,-1.2057171934991138,-1.065529200347908,PCA,HERMOSA
101029194,2023-09-01,2023,9,PERMIT - RENOVATION/ALTERATION,Unknown,30000.0,Uptown,41.9687860758,-87.66275130538,-0.7971457197259676,0.8763157315933147,PCA,UPTOWN
100866484,2020-03-10,2020,3,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Irving Park,41.96017459027,-87.71325773713,-1.1191716660378346,-2.521345391171177,PCA,IRVING PARK
101030361,2024-12-06,2024,12,PERMIT - NEW CONSTRUCTION,Unknown,3000000.0,West Ridge,42.00646128938,-87.70377751895,-1.6554743978916577,2.286312764969091,PCA,WEST RIDGE
100963116,2023-05-17,2023,5,PERMIT - WRECKING/DEMOLITION,Unknown,14750.0,Roseland,41.7068893701,-87.63648273135,1.7208681985273155,0.26093162263878145,PCA,ROSELAND
B101022868,2023-07-05,2023,7,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,2500.0,Washington Heights,41.71528144472,-87.65536345508,1.5229692073663093,-0.4917291246433899,PCA,WASHINGTON HEIGHTS
100993848,2022-11-07,2022,11,PERMIT - EASY PERMIT PROCESS,Unknown,41088.0,Clearing,41.77597504327,-87.76970377408,-0.42415214804251483,1.0525631225780396,PCA,CLEARING
B200006722,2024-04-05,2024,4,PERMIT – EXPRESS PERMIT PROGRAM,Fence or Trash Enclosure,12000.0,Near West Side,41.88104492367,-87.68714923438,-0.22762517265874754,-0.3300055499765142,PCA,NEAR WEST SIDE
100920832,2021-05-04,2021,5,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Humboldt Park,41.88834683178,-87.71962341287,-0.6097479013487627,-2.3624965139947283,PCA,HUMBOLDT PARK
100943334,2021-10-06,2021,10,PERMIT - ELEVATOR EQUIPMENT,Unknown,1004719.24,Loop,41.88637740621,-87.62438167044,0.3639535090460932,1.9764779552662513,PCA,LOOP
100887927,2020-08-21,2020,8,PERMIT - EASY PERMIT PROCESS,Unknown,6424.0,Washington Heights,41.7257664615,-87.63954095692,1.4933698800600896,0.1514885041696298,PCA,WASHINGTON HEIGHTS
100984848,2022-08-18,2022,8,PERMIT - EASY PERMIT PROCESS,Unknown,0.0,Auburn Gresham,41.7477698452,-87.64381183699,1.4046238793587045,-2.3495329853360203,PCA,AUBURN GRESHAM
B100912084,2021-03-10,2021,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,2500.0,Hegewisch,41.65170128971,-87.52749194531,3.54565475327997,-0.6682363285126033,PCA,HEGEWISCH
101061419,2024-10-29,2024,10,PERMIT - RENOVATION/ALTERATION,Unknown,90000.0,Loop,41.88458837197,-87.62327256106,0.4225993274778807,1.554749410985708,PCA,LOOP
100994211,2022-11-22,2022,11,PERMIT - RENOVATION/ALTERATION,Unknown,3500.0,Lake View,41.93340885128,-87.65543870678,-0.3414487610708869,0.6558778509355874,PCA,LAKE VIEW
100987350,2022-09-06,2022,9,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Greater Grand Crossing,41.7542814165,-87.61151336056,1.7370963281277834,-1.8798540970860311,PCA,GREATER GRAND CROSSING
101073523,2025-10-07,2025,10,PERMIT - SIGNS,Unknown,4000.0,Jefferson Park,41.97677934636,-87.76891710493,-2.036543653751289,0.23989468561672497,PCA,JEFFERSON PARK
B101007604,2023-03-10,2023,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,450.0,Beverly,41.69933376439,-87.67294784007,1.463512942881889,-1.4996438756740473,PCA,BEVERLY
B100969484,2022-04-28,2022,4,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,25000.0,Garfield Ridge,41.7946175746,-87.7688026079,-0.4854499344670084,-0.29384429234715,PCA,GARFIELD RIDGE
B100898502,2020-11-04,2020,11,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,900000.0,Hegewisch,41.66611299121,-87.55900308026,2.9488808111175873,1.7029685659401752,PCA,HEGEWISCH
B101015607,2023-05-05,2023,5,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,3000.0,South Chicago,41.73726352812,-87.55180413923,2.528197119363833,-0.6049771655690245,PCA,SOUTH CHICAGO
B100889956,2020-09-03,2020,9,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,3500.0,South Deering,41.6629963749,-87.58202275996,2.763640229360358,-0.15285626056867876,PCA,SOUTH DEERING
B100856394,2020-01-14,2020,1,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,,Edgewater,41.99688257512,-87.65857084156,-0.8316472726753472,-0.42405113140197576,PCA,EDGEWATER
100881329,2020-07-08,2020,7,PERMIT - EASY PERMIT PROCESS,Unknown,1000.0,Avondale,41.93901689975,-87.72396243509,-1.1860692344119075,-0.44165216479576375,PCA,AVONDALE
100897216,2020-10-28,2020,10,PERMIT - EASY PERMIT PROCESS,Unknown,100.0,Irving Park,41.95854155168,-87.73114218717,-1.405079387105283,-0.8617265589134518,PCA,IRVING PARK
B100931030,2021-07-19,2021,7,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,269.0,Beverly,41.72192535126,-87.67980364858,1.2401780450721778,-1.0395070558472972,PCA,BEVERLY
B200018632,2024-06-03,2024,6,PERMIT – EXPRESS PERMIT PROGRAM,Administrative Change,,Portage Park,41.96035141383,-87.76462602447,-1.7723952256356192,-0.07143481611441288,PCA,PORTAGE PARK
100904605,2021-01-05,2021,1,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Austin,41.91450364298,-87.78502759126,-1.5736380167662374,-2.795062476916893,PCA,AUSTIN
B100976613,2023-07-18,2023,7,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,20000.0,Irving Park,41.96223899225,-87.73690291175,-1.4878233940636552,0.190410765349678,PCA,IRVING PARK
B101020660,2023-07-17,2023,7,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,11826.0,Loop,41.8834982431,-87.63720027259,0.392055825354021,0.25349653098173147,PCA,LOOP
100998838,2022-12-15,2022,12,PERMIT - EASY PERMIT PROCESS,Unknown,656340.0,Loop,41.87833292149,-87.62717896918,0.36916320520684315,1.965638935375064,PCA,LOOP
100911601,2021-03-05,2021,3,PERMIT - EASY PERMIT PROCESS,Unknown,20000.0,Morgan Park,41.69550691177,-87.6855743278,1.2043117812504298,-0.013121022089708879,PCA,MORGAN PARK
100897731,2020-10-29,2020,10,PERMIT - EASY PERMIT PROCESS,Unknown,7500.0,North Center,41.95127415476,-87.68338342548,-0.864941923069877,0.39471235055390685,PCA,NORTH CENTER
B101020267,2023-06-19,2023,6,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,75.0,Logan Square,41.92147364198,-87.679606522,-0.3737614962667103,-1.4817499253816777,PCA,LOGAN SQUARE
B100962590,2022-03-15,2022,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,5000.0,Roseland,41.69649525935,-87.64144293832,1.8527950321713607,-0.5490264245082809,PCA,ROSELAND
101045096,2024-03-06,2024,3,PERMIT - RENOVATION/ALTERATION,Unknown,1571081.0,Near North Side,41.89511746326,-87.62112747526,0.3205431356293253,1.7276293168644943,PCA,NEAR NORTH SIDE
B100868724,2020-03-26,2020,3,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,1000.0,Brighton Park,41.82315834508,-87.68923664724,0.2572414357096084,-1.2113436485499454,PCA,BRIGHTON PARK
B200028626,2024-10-09,2024,10,PERMIT – EXPRESS PERMIT PROGRAM,Small-Scale Solar PV System,15561.0,South Chicago,41.74190272827,-87.56837201142,2.2639566901527948,0.5278109303208278,PCA,SOUTH CHICAGO
101002332,2023-02-17,2023,2,PERMIT - SIGNS,Unknown,500.0,Lincoln Park,41.91094876256,-87.65315955127,-0.12829741219579263,-1.1108380369371056,PCA,LINCOLN PARK
100866156,2020-05-06,2020,5,PERMIT - RENOVATION/ALTERATION,Unknown,1000000.0,Logan Square,41.91588633998,-87.67449563016,-0.5161240458323288,1.6727467708122945,PCA,LOGAN SQUARE
101010750,2023-04-26,2023,4,PERMIT - RENOVATION/ALTERATION,Unknown,60000.0,North Lawndale,41.86145248335,-87.72030213391,-0.5577642646171305,0.6970629394327421,PCA,NORTH LAWNDALE
B100922249,2021-05-12,2021,5,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,3500.0,New City,41.80260642814,-87.65158988582,0.8511694331551817,-0.5545614981364563,PCA,NEW CITY
100952717,2022-01-05,2022,1,PERMIT - RENOVATION/ALTERATION,Unknown,70000.0,Lincoln Park,41.92281560687,-87.64487112454,-0.17652585576943589,0.5900009591132406,PCA,LINCOLN PARK
100910568,2021-06-08,2021,6,PERMIT - WRECKING/DEMOLITION,Unknown,1.0,Lincoln Park,41.92114193542,-87.65695923145,-0.13569148647395218,-2.2018822303561465,PCA,LINCOLN PARK
B101023647,2023-07-11,2023,7,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,3500.0,Near North Side,41.90073326883,-87.61985707754,0.4660982452249303,-0.23879124119177403,PCA,NEAR NORTH SIDE
B101027604,2023-08-14,2023,8,PERMIT – EXPRESS PERMIT PROGRAM,Administrative Change,,Grand Boulevard,41.81730455014,-87.60934642936,1.2033812791608338,0.30185054556639146,PCA,GRAND BOULEVARD
B100896802,2020-10-22,2020,10,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,3500.0,West Ridge,42.00105873619,-87.69592732873,-1.320927705755509,-0.23623105670338718,PCA,WEST RIDGE
100863239,2020-02-18,2020,2,PERMIT - EASY PERMIT PROCESS,Unknown,7000.0,Logan Square,41.91542811847,-87.66918804879,-0.35674623429114155,-0.16389918128854308,PCA,LOGAN SQUARE
B200400737,2024-10-17,2024,10,PERMIT – EXPRESS PERMIT PROGRAM,Small-Scale Solar PV System,20000.0,Edgewater,41.98496664462,-87.67230621288,-0.9565891407619427,0.4098402718270859,PCA,EDGEWATER
100937832,2021-09-22,2021,9,PERMIT - RENOVATION/ALTERATION,Unknown,300000.0,Near North Side,41.89346946765,-87.62289419026,0.3197437413449411,1.759159193823107,PCA,NEAR NORTH SIDE
B100923488,2021-05-25,2021,5,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,1000.0,Near West Side,41.88328561814,-87.64174676077,0.3485006393083298,-0.7696087217912103,PCA,NEAR WEST SIDE
B200402578,2024-10-25,2024,10,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,46749.0,Albany Park,41.96783783493,-87.72053428128,-1.3847188004221576,0.4179816971017475,PCA,ALBANY PARK
B100864915,2020-02-28,2020,2,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,2500.0,Loop,41.88462378464,-87.62047604443,0.56483187644799,-0.9410084239324056,PCA,LOOP
101024351,2024-01-25,2024,1,PERMIT - RENOVATION/ALTERATION,Unknown,90000.0,East Garfield Park,41.87148744033,-87.69588987502,-0.36444523053668126,0.5223225969588241,PCA,EAST GARFIELD PARK
B200432411,2025-07-01,2025,7,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,3652.0,Edgewater,41.98563842105,-87.65509432327,-0.6872205669242644,-0.2925122139411497,PCA,EDGEWATER
B100981115,2022-08-03,2022,8,PERMIT – EXPRESS PERMIT PROGRAM,Fire Alarm System,19793.0,Near North Side,41.90371812032,-87.63620861911,0.19574052700866734,0.3627673498513855,PCA,NEAR NORTH SIDE
100860389,2020-01-29,2020,1,PERMIT - EASY PERMIT PROCESS,Unknown,1.0,Woodlawn,41.77778506349,-87.59444216076,1.7556573701553821,-2.6141940969921422,PCA,WOODLAWN
100936786,2021-08-24,2021,8,PERMIT - EASY PERMIT PROCESS,Unknown,18000.0,Roseland,41.69152445062,-87.62680537859,1.942337563985392,0.6718433147726959,PCA,ROSELAND
101021271,2023-07-05,2023,7,PERMIT - RENOVATION/ALTERATION,Unknown,23000.0,West Ridge,41.9925694721,-87.69810328976,-1.370614391422867,0.7156296713956217,PCA,WEST RIDGE
100985490,2022-08-23,2022,8,PERMIT - EASY PERMIT PROCESS,Unknown,50000.0,North Park,41.98315056155,-87.71116335426,-1.4487557431981686,0.8775739574481376,PCA,NORTH PARK
100876533,2020-06-04,2020,6,PERMIT - RENOVATION/ALTERATION,Unknown,50000.0,West Englewood,41.78726451881,-87.65940629732,0.7451004065828647,0.8257534850220632,PCA,WEST ENGLEWOOD
B101035382,2023-10-18,2023,10,PERMIT – EXPRESS PERMIT PROGRAM,Monthly Maintenance Permit,500.0,Near West Side,41.8812414568,-87.67428253395,-0.03009419815896366,-0.6525143053229502,PCA,NEAR WEST SIDE
B101041525,2024-01-05,2024,1,PERMIT – EXPRESS PERMIT PROGRAM,Electrical Work,3000.0,Greater Grand Crossing,41.75990693173,-87.62724277372,1.476336652472449,-1.0514404072869847,PCA,GREATER GRAND CROSSING
